year,iso_code,country,economic_freedom,rank,quartile,gdp_growth,1a_government_consumption,1c_gov_enterprises,1d_top_marg_tax_rate,1_size_government,2a_judicial_independence,2b_impartial_courts,2c_protection_property_rights,2d_military_interference,2e_integrity_legal_system,2f_legal_enforcement_contracts,2g_restrictions_sale_real_property,2h_reliability_police,2i_business_costs_crime,2j_gender_adjustment,2_property_rights,3a_money_growth,3b_std_inflation,3c_inflation,3d_freedom_own_foreign_currency,3_sound_money,4a_tariffs,4b_regulatory_trade_barriers,4c_black_market,4d_control_movement_capital_ppl,4_trade,5a_credit_market_reg,5b_labor_market_reg,5c_business_reg,5_regulation
1980,MLI,Mali,5.79,31.0,2.0,"-4,325839879",10.0,7.0,,8.836512262000001,,,2.5,,5.8,,,,,0.7142857140000001,3.6276039860000004,8.582240473999999,8.828,6.7379999999999995,0.0,6.037060117999999,5.233333333,,9.0,0.0,4.744444444,5.2932932930000005,,,5.729341787
1980,MLT,Malta,5.57,42.0,2.0,"7,049714707",5.8804967239999995,6.0,0.0,4.6731214560000005,,,,,,,,,,1.0,,9.679949275,8.8,7.52,0.0,6.499987319,6.733333332999999,,7.6,2.0,5.444444444,5.149816483,,,5.675186106
1980,MRT,Mauritania,,,,"3,371210206",,,,,,,,,,,,,,0.333333333,,,,,,,,,,,,,,,
1980,MUS,Mauritius,4.9,59.0,3.0,"-10,06125859",7.141022272000001,4.0,3.0,5.626536222,,,,,,,,,,1.0,,9.210666781,5.8,4.686,0.0,4.924166695,3.31,,2.0,2.0,2.436666667,7.278278277999999,,,6.592726073
1980,MEX,Mexico,5.19,53.0,3.0,"9,233251984",7.834085235,2.0,4.0,5.692853734,,,7.6,,6.7,,,,,1.0,6.291087217,6.267175437000001,9.084,5.44,10.0,7.697793859,1.91,,0.0,2.0,1.3033333329999999,5.6249582920000005,,,4.97380707
1980,MDA,Moldova,,,,,,,,,,,,,,,,,,0.9259259259999999,,,,,,,,,,,,,,,
1980,MNG,Mongolia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,MNE,Montenegro,,,,,,,,,,,,,,,,,,0.962962963,,,,,,,,,,,,,,,
1980,MAR,Morocco,4.29,78.0,3.0,"3,642164851",5.5130207239999995,2.0,2.0,4.633023573,,,1.3,,1.7,,,,,0.444444444,1.6147286859999999,8.749773604,8.192,8.107999999999999,0.0,6.2624434010000005,1.4333333330000002,,9.8,2.0,4.411111111,5.688188188,,,4.5494196460000005
1980,MOZ,Mozambique,,,,,,,,,,,,,,,,,,0.5555555560000001,,,,,,,,,,,,,,,
1980,MMR,Myanmar,3.81,90.0,4.0,"7,938538081",,,,,,,3.4,,8.3,,,,,0.926829268,5.1533444710000005,9.262052873,8.588,9.752,0.0,6.9005132179999995,0.533333333,,0.0,0.0,0.177777778,0.4671338,,,3.0269733210000003
1980,NAM,Namibia,,,,,3.3999442539999998,0.0,,1.6999721269999999,,,,,,,,,,0.25,,,,,,,8.12,,,,,,,,
1980,NPL,Nepal,5.77,32.0,2.0,"-2,319394194",9.547489688999999,4.0,,6.773744843999999,,,,,,,,,,0.5555555560000001,,8.068747914,7.856,8.478,0.0,6.100686979,4.923333333,,10.0,0.0,4.9744444439999995,3.998665332,,,5.240681226
1980,NLD,Netherlands,7.29,10.0,1.0,"3,251004169",5.22961362,10.0,0.0,4.338738555,,,7.6,,10.0,,,,,1.0,7.479054217000001,9.471185084,9.347999999999999,8.896,10.0,9.428796271,8.986666667,,10.0,8.0,8.995555556000001,9.442776109,2.9673,,6.205038055
1980,NZL,New Zealand,6.44,19.0,1.0,"1,266088312",5.121629237,4.0,2.0,3.822641642,,,9.2,,10.0,,,,,1.0,8.042893976,9.108769497,9.2,6.928,0.0,6.309192373999999,7.8666666670000005,,10.0,5.0,7.622222222,6.179179179,6.5833,,6.38123959
1980,NIC,Nicaragua,3.49,99.0,4.0,"4,611732279",6.089965527,0.0,5.0,5.027259774,,,2.3,,1.7,,,,,0.8888888890000001,2.439270022,5.906964819,4.556,2.676,10.0,5.784741205,2.1,,0.0,0.0,0.7,0.0,,,
1980,NER,Niger,4.62,67.0,3.0,"-2,232444691",8.192163987999999,0.0,,5.88240162,,,4.0,,5.8,,,,,0.28571428600000004,2.9995248489999997,5.916412865,7.86,5.836,0.0,4.903103216,4.4,,9.6,0.0,4.666666667,4.302969636,,,4.638755529
1980,NGA,Nigeria,3.44,100.0,4.0,"4,204831047",6.577270781,0.0,0.0,2.192423594,,,3.6,,1.7,,,,,0.9259259259999999,2.946523835,6.697357517,9.443999999999999,7.516,0.0,5.914339378999999,3.906666667,,0.0,0.0,1.302222222,2.0,,,4.8217933330000005
1980,NOR,Norway,5.72,33.0,2.0,"4,504151636",3.362837841,4.0,0.0,2.869319815,,,6.4,,10.0,,,,,1.0,7.045331325,9.414428536,8.948,7.376,0.0,6.434607134,9.28,,9.4,2.0,6.893333332999999,7.185185185,3.524633333,,5.354909258999999
1980,OMN,Oman,,,,"6,035442842",0.0,0.0,10.0,4.8978201630000004,,,,,,,,,,0.5862068970000001,,9.350268754,2.244,0.0,10.0,5.3985671889999995,,,10.0,2.0,,8.894894895,,,7.135122503
1980,PAK,Pakistan,4.25,80.0,4.0,"10,21570404",8.595946915,0.0,2.0,5.033182914,,,2.2,,1.7,,,,,0.7777777779999999,2.257230405,8.049167346,9.332,8.187999999999999,0.0,6.392291836,0.0,,4.6,2.0,2.2,4.288955622,,,5.350252022
1980,PAN,Panama,6.07,26.0,1.0,"1,098499508",3.477160323,4.0,3.0,4.81956256,,,4.0,,1.7,,,,,0.962962963,3.1308950510000004,8.229999572,5.6160000000000005,3.262,10.0,6.776999892999999,7.933333332999999,,10.0,8.0,8.644444444,8.474474473999999,,,6.994065846
1980,PNG,Pap. New Guinea,,,,"-2,303451351",3.49522355,2.0,,2.747611775,,,,,,,,,,1.0,,8.706469468,6.9479999999999995,8.582,0.0,6.059117367000001,7.8,,,0.0,,6.373873874,,,6.289286336
1980,PRY,Paraguay,6.24,24.0,1.0,"11,71214594",9.598557892,8.0,,9.063279515,,,5.4,,1.7,,,,,0.333333333,2.4736240069999997,6.933012066,7.9079999999999995,6.6579999999999995,10.0,7.874753017000001,3.0,,8.6,5.0,5.533333333,,,,
1980,PER,Peru,3.6,95.0,4.0,"3,077537419",7.255284926,7.0,2.0,6.468453384,,,4.0,,3.3,,,,,0.666666667,3.138293786,3.376861878,3.096,0.0,0.0,1.61821547,1.466666667,,6.4,2.0,3.288888889,2.947947948,,,3.462275843
1980,PHL,Philippines,5.15,54.0,3.0,"5,148911295",8.132022602000001,7.0,1.0,6.4921337160000006,,,3.6,,1.7,,,,,0.7777777779999999,2.7198681560000004,8.412353282,8.832,7.15,0.0,6.098588321,3.933333333,,9.4,2.0,5.1111111110000005,6.595595596,,,5.3401765469999996
1980,POL,Poland,,,,,8.209437621000001,2.0,,5.104718811000001,,,,,,,,,,0.962962963,,,9.212,8.04,5.0,7.417333332999999,,,0.0,0.0,,0.24024024,,,3.098133067
1980,PRT,Portugal,5.62,38.0,2.0,"4,589340137",6.834113368,2.0,0.0,3.632234064,,,9.0,,10.0,,,,,1.0,7.9995216870000005,7.963554801,8.664,5.82,0.0,5.611888700000001,8.6,,9.6,2.0,6.733333332999999,4.422118346,3.777966667,,4.1000425069999995
1980,QAT,Qatar,,,,,,,,,,,,,,,,,,0.615384615,,,,,,,,,,,,,,,
1980,ROU,Romania,,,,,9.409644442000001,,,7.8519611860000005,,,,,,,,,,1.0,,7.76,8.78,9.882,0.0,6.6055,,,0.0,0.0,,0.0,,,2.6409566669999998
1980,RUS,Russia,,,,,3.029411765,,0.0,1.663754875,,,,,,,,,,1.0,,7.88,9.28,,0.0,5.72,,,0.0,0.0,,0.0,,,2.4732
1980,RWA,Rwanda,4.6,68.0,3.0,"8,951612334",7.9297483810000005,0.0,,5.949334837,,,,,,,,,,0.166666667,,8.443797219,7.9879999999999995,9.388,0.0,6.454949305,1.133333333,,0.0,0.0,0.37777777799999995,5.009676343,,,5.62228986
1980,SAU,Saudi Arabia,,,,"6,519218691",,,,,,,,,,,,,,0.413793103,,,,,,,,,,,,,,,
1980,SEN,Senegal,4.85,61.0,3.0,"-3,310647743",6.075974044,4.0,,6.355933219,,,4.6,,1.7,,,,,0.5555555560000001,2.6497566580000003,8.789383532,8.948,7.694,0.0,6.3578458829999995,2.4,,9.6,0.0,4.0,6.456456456000001,,,4.910205631
1980,SRB,Serbia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,SYC,Seychelles,,,,"-2,54841998",,,,,,,,,,,,,,0.974358974,,,,,,,,,,,,,,,
1980,SLE,Sierra Leone,4.79,63.0,3.0,"4,843503756",9.294117647,4.0,,6.647058824,,,,,,,,,,0.8888888890000001,,7.156790046,8.896,8.02,0.0,6.018197511,2.9866666669999997,,0.0,0.0,0.9955555559999999,4.672005339,,,5.494835095
1980,SGP,Singapore,7.42,6.0,1.0,"10,0267749",7.077958091,7.0,4.0,6.978617588,,,9.4,,10.0,,,,,1.0,8.129638554,9.758968354,8.572000000000001,7.706,0.0,6.509242088,9.836666667000001,,10.0,8.0,9.278888889,9.63630297,,,6.181535826
1980,SVK,Slovak Rep,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,SVN,Slovenia,,,,,,,,,,,,,,,,,,0.9259259259999999,,,,,,,,,,0.0,,,,,
1980,ZAF,South Africa,5.23,51.0,2.0,"6,620589844",5.605261007,7.0,2.0,5.967391546,,,7.0,,,,,,,0.0,3.088942771,7.862600536,8.116,5.176,0.0,5.288650134,8.66,,8.8,2.0,6.486666667000001,7.476142809,,,5.295088794
1980,ESP,Spain,5.81,30.0,2.0,"2,208728123",6.926060047000001,6.0,1.0,5.177700298,,,6.1,,8.3,,,,,0.444444444,4.58365826,8.358746402000001,8.604,7.33,0.0,6.073186601000001,8.22,,10.0,5.0,7.74,7.369369369,3.553966667,,5.461668017999999
1980,LKA,Sri Lanka,4.54,72.0,3.0,"5,84603266",8.934736852,0.0,0.0,4.195537074,,,4.6,,3.3,,,,,1.0,3.982813988,7.314809996,8.572000000000001,6.004,0.0,5.4727024989999995,1.97,,8.2,0.0,3.39,5.128795462,,,5.667251669
1980,SDN,Sudan,,,,"1,524309456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,SUR,Suriname,,,,"-5,201989487",,,,,,,,,,,,,,0.974358974,,,,,,,,,,,,,,,
1980,SWZ,Swaziland,,,,"12,44905525",,,,,,,,,,,,,,0.692307692,,,,,,,,,,,,,,,
1980,SWE,Sweden,5.66,37.0,2.0,"1,699971418",1.101670451,2.0,0.0,1.62691625,,,5.2,,10.0,,,,,1.0,6.611608434,8.177961546,9.412,7.656000000000001,5.0,7.561490387,9.016666667,,9.0,2.0,6.672222222,7.5855855860000005,4.108166667,,5.846876126000001
1980,CHE,Switzerland,7.62,5.0,1.0,"4,601977372",6.859215496,,7.0,6.781409707000001,,,9.4,,10.0,,,,,0.5555555560000001,6.323052211,9.350862634,9.548,9.458,10.0,9.589215657999999,8.74,,10.0,10.0,9.58,6.68968969,5.005333333,,5.8475115120000005
1980,SYR,Syria,3.69,92.0,4.0,"11,98320185",4.171395237,0.0,,3.842781155,,,0.0,,1.7,,,,,0.5555555560000001,1.367864556,7.656218609,8.56,6.506,10.0,8.180554652,3.903333333,,3.0,0.0,2.301111111,0.815815816,,,2.7469170839999997
1980,TJK,Tajikistan,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,TZA,Tanzania,4.33,76.0,3.0,,7.5,0.0,,5.833333333,,,5.5,,8.3,,,,,0.875,5.746633407000001,5.94,6.5360000000000005,3.96,0.0,4.109,4.866666667,,0.0,0.0,1.622222222,1.643643644,,,4.351772402
1980,THA,Thailand,5.86,29.0,2.0,"5,17353853",7.114211527999999,4.0,3.0,6.014928904,,,6.6,,8.3,,,,,1.0,6.520092904,8.960564543,8.852,7.46,0.0,6.318141136,4.47,,9.0,2.0,5.156666667,6.672672672999999,,,5.286632095
1980,TLS,Timor-Leste,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,TGO,Togo,3.89,88.0,4.0,"14,57695612",3.2042083580000003,0.0,,1.6021041790000001,,,2.8,,3.3,,,,,0.7142857140000001,2.856196843,8.664916307999999,5.556,7.906000000000001,0.0,5.5317290770000005,1.733333333,,9.6,0.0,3.777777778,6.419753086,,,5.704069136
1980,TTO,Trinidad & Tob.,4.88,60.0,3.0,"10,3908057",5.642895219,2.0,,5.381419206,,,5.2,,6.7,,,,,0.974358974,5.354107569,7.6244772979999995,5.892,4.494,0.0,4.502619323999999,7.8666666670000005,,0.2,0.0,2.688888889,6.904404404,,,6.467286402999999
1980,TUN,Tunisia,4.55,71.0,3.0,"7,418738889",6.1663166060000005,0.0,2.0,4.194167707,,,2.2,,8.3,,,,,0.666666667,4.096098505,8.639377855,8.628,7.44,0.0,6.176844464,4.36,,6.4,0.0,3.586666667,4.892892893,,,4.697487155
1980,TUR,Turkey,3.59,96.0,4.0,"-2,447350352",7.091151001,2.0,0.0,4.39812835,,,4.0,,8.3,,,,,0.7777777779999999,4.947468927,3.139056746,0.0,0.0,0.0,0.784764186,3.5,,6.8,0.0,3.433333333,3.9946613280000003,,,4.408583565
1980,UGA,Uganda,2.71,104.0,4.0,,,2.0,,,,,2.8,,1.7,,,,,0.7777777779999999,2.449996134,3.12,0.0,,0.0,1.04,7.933333332999999,,0.0,0.0,2.644444444,2.611945279,,,4.717260275
1980,UKR,Ukraine,,,,,4.647058824,,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,,,,,
1980,ARE,Unit. Arab Em.,6.01,28.0,2.0,"23,87477488",0.372396911,,10.0,5.1861984560000005,,,0.8,,1.7,,,,,0.5862068970000001,1.635608536,5.46,8.084,8.18,10.0,7.931,10.0,,10.0,10.0,10.0,6.854354354,,,5.276197277
1980,GBR,United Kingdom,6.72,13.0,1.0,"-2,102807351",3.934544957,6.0,0.0,3.941401907,,,6.4,,10.0,,,,,1.0,7.045331325,8.566074247000001,9.04,6.232,0.0,5.959518562,8.886666667,,10.0,10.0,9.628888889,7.332665999,6.6713,,7.001983
1980,USA,United States,8.07,2.0,1.0,"-0,244612336",5.5262548339999995,8.0,0.0,5.173116842,,,10.0,,10.0,,,,,1.0,8.3465,9.250569224,9.54,8.097999999999999,10.0,9.222142306,8.903333332999999,,10.0,8.0,8.967777778,9.51618285,7.7396,,8.627891425
1980,URY,Uruguay,6.33,20.0,1.0,"5,843400922",7.614557399,6.0,10.0,7.817808287,,,4.1,,8.3,,,,,1.0,5.6092748310000005,1.4546187080000001,5.276,0.0,10.0,4.1826546769999995,4.066666667,,10.0,10.0,8.022222222,5.5,,,5.996090000000001
1980,VEN,Venezuela,6.72,13.0,1.0,"-4,421322353",6.563935568,2.0,7.0,6.288804055,,,5.8,,8.3,,,,,1.0,6.21648688,7.791764349,7.024,4.796,10.0,7.402941087,8.0,,10.0,8.0,8.666666667000001,6.0864197529999995,,,5.040215123
1980,VNM,Vietnam,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1980,YEM,"Yemen, Rep.",,,,,,,,,,,,,,,,,,0.7142857140000001,,,,,,,,,,,,,,,
1980,ZMB,Zambia,4.73,65.0,3.0,"3,035621917",2.470897515,0.0,0.0,2.5591412719999997,,,5.4,,8.3,,,,,1.0,6.086370012000001,9.209436719,8.18,7.648,0.0,6.25935918,8.4,,0.0,2.0,3.4666666669999997,4.042042042,,,5.2570538739999995
1980,ZWE,Zimbabwe,4.5,73.0,3.0,"14,42068277",5.557665237,10.0,5.0,6.896909497,,,3.4,,1.7,,,,,0.0,1.486553548,7.9618084829999995,8.748,8.686,0.0,6.348952121,8.433333333,,0.0,2.0,3.477777778,4.451785118,,,4.279354922
1975,ALB,Albania,,,,,,,,,,,,,,,,,,0.962962963,,,,,0.0,,,,0.0,0.0,,,,,
1975,DZA,Algeria,,,,"5,045341579",5.808823529,7.0,,6.404411765,,,3.0,,,,,,,0.625,2.70437178,7.358807296,2.616,8.91,0.0,4.7212018239999995,,,0.0,0.0,,0.0,,,
1975,AGO,Angola,,,,,,,,,,,,,,,,,,0.5555555560000001,,,,,,,,,,,,,,,
1975,ARG,Argentina,3.13,72.0,4.0,"-0,028412088",6.529411765,4.0,4.0,5.628265748,,,0.6,,,,,,,0.8888888890000001,1.495104209,0.0,0.0,0.0,10.0,2.5,0.7,,0.0,2.0,0.9,6.554054054,3.729966667,,5.14201036
1975,ARM,Armenia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1975,AUS,Australia,6.06,17.0,1.0,"1,333495575",5.017647059,4.0,2.0,4.709452637,,,5.5,,,,,,,1.0,5.0738636360000005,8.554785469,8.312000000000001,7.026,10.0,8.473196367,6.833333333,,9.8,2.0,6.211111111,6.122122122,,,5.849363278999999
1975,AUT,Austria,6.04,21.0,2.0,"-0,362303213",4.773529412,2.0,4.0,3.905916413,,,,,,,,,,1.0,,8.915392047000001,9.524,8.708,5.0,8.036848012,7.893333332999999,,10.0,2.0,6.631111111,6.356022689,4.8335,,5.594761345
1975,AZE,Azerbaijan,,,,,,,,,,,,,,,,,,0.923076923,,,,,,,,,,,,,,,
1975,BHS,Bahamas,6.43,14.0,1.0,"-14,80312426",6.5882352939999995,7.0,10.0,8.397058824,,,,,,,,,,0.9459459459999999,,9.588454324,8.692,7.867999999999999,0.0,6.537113581,4.133333333,,7.2,0.0,3.777777778,8.676009342999999,,,7.0061564160000005
1975,BHR,Bahrain,,,,,,0.0,10.0,5.0,,,,,,,,,,0.5365853660000001,,7.12,7.136,6.78,10.0,7.7589999999999995,,,10.0,2.0,,8.964964965,,,7.158631945
1975,BGD,Bangladesh,3.29,70.0,4.0,"-4,088214092",10.0,0.0,,5.0,,,,,,,,,,0.7777777779999999,,7.82,0.0,0.0,0.0,1.955,4.733333333,,0.0,0.0,1.5777777780000002,1.391391391,,,4.61759703
1975,BLR,Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,BEL,Belgium,6.75,11.0,1.0,"-1,327000265",5.605882352999999,6.0,2.0,3.99411364,,,8.6,,,,,,,0.5555555560000001,5.728107072,9.708948961,8.8,7.546,10.0,9.01373724,9.06,,10.0,10.0,9.686666667,7.2347672229999995,3.4335,,5.334133612
1975,BLZ,Belize,,,,"3,592820475",6.941176471,4.0,,5.470588235,,,,,,,,,,0.837837838,,,6.667999999999999,6.624,,6.646,,,3.6,,,9.119119119,,,
1975,BEN,Benin,,,,"-4,895345432",8.997058824,2.0,,5.498529412000001,,,,,,,,,,0.0,,6.639374952000001,7.843999999999999,7.15,0.0,5.408343737999999,3.866666667,,9.6,0.0,4.488888889,5.0,,,
1975,BTN,Bhutan,,,,,,,,,,,,,,,,,,0.923076923,,,,,,,,,,,,,,,
1975,BOL,Bolivia,,,,"7,311017727",7.323529412,6.0,,7.701848587000001,,,,,,,,,,0.8888888890000001,,6.110846412999999,1.004,8.44,10.0,6.388711603,4.066666667,,9.0,2.0,5.022222222,6.516516517,,,
1975,BIH,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,0.962962963,,,,,,,,,,,,,,,
1975,BWA,Botswana,,,,"8,446249342",4.479411765,2.0,0.0,3.7792534860000004,,,,,,,,,,1.0,,,6.94,6.25,0.0,4.396666667,3.066666667,,1.2,,,9.119119119,,,
1975,BRA,Brazil,4.19,56.0,4.0,"5,209075902",7.705882353,4.0,5.0,5.354944703,,,5.9,,,,,,,0.5555555560000001,4.200876769,5.447538964,7.336,3.21,0.0,3.998384741,6.2,,0.2,0.0,2.133333333,6.469469469,,,5.249670978999999
1975,BRN,Brunei Darussalam,,,,"0,355463823",,,,,,,,,,,,,,0.794871795,,,,,,,,,,,,,,,
1975,BGR,Bulgaria,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,0.0,0.0,,0.0,,,
1975,BFA,Burkina Faso,,,,"2,998382892",,,,,,,,,,,,,,0.5555555560000001,,,,,,,,,,,,,,,
1975,BDI,Burundi,3.97,59.0,4.0,"0,697920233",8.473529412000001,0.0,,4.236764706000001,,,,,,,,,,0.8620689659999999,,9.289112205,7.167999999999999,5.782,0.0,5.559778051,1.8666666669999998,,0.8,0.0,0.8888888890000001,3.127127127,,,5.1999595130000005
1975,KHM,Cambodia,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,
1975,CMR,Cameroon,,,,"11,24505877",7.9,0.0,,5.884922797000001,,,,,,,,,,0.5555555560000001,,8.337775374,9.048,8.802,0.0,6.546943842999999,1.066666667,,9.6,0.0,3.5555555560000003,0.0,,,
1975,CAN,Canada,7.2,6.0,1.0,"1,822973134",3.261764706,8.0,2.0,5.229610114,,,6.5,,,,,,,1.0,5.837478787999999,8.579030861,8.46,7.962000000000001,10.0,8.750257715,7.466666667,,10.0,8.0,8.488888889,8.132799466,7.214033333,,7.673416400000001
1975,CPV,Cape Verde,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1975,CAF,Central Afr. Rep.,,,,"0,405003868",6.967647059,4.0,,5.4838235289999995,,,,,,,,,,0.666666667,,8.634620027,7.556,6.1339999999999995,0.0,5.5811550070000004,,,9.6,0.0,,0.0,,,
1975,TCD,Chad,,,,"9,01026731",5.405882352999999,,,,,,,,,,,,,0.793103448,,8.011252776000001,9.248,8.356,0.0,6.403813194,3.866666667,,9.6,0.0,4.488888889,2.0,,,
1975,CHL,Chile,3.34,69.0,4.0,"-11,36278013",6.55,0.0,2.0,3.95630109,,,3.8,,,,,,,0.7777777779999999,3.443463973,0.0,0.0,0.0,0.0,0.0,3.133333333,,9.0,2.0,4.711111111,4.753753754,,,4.571417768
1975,CHN,China,,,,"2,3",,0.0,,,,,,,,,,,,0.666666667,,,9.7,9.974,0.0,6.558,,,5.2,0.0,,0.0,,,3.225840285
1975,COL,Colombia,4.62,51.0,3.0,"2,248047059",8.529411765,4.0,6.0,6.962053214,,,3.0,,,,,,,1.0,3.3284575760000004,7.3152886079999995,7.744,5.42,0.0,5.119822152,5.066666667,,4.2,0.0,3.0888888889999997,8.0,,,
1975,COD,"Congo, Dem. R.",3.92,60.0,4.0,"-4,981631005",7.817647059,0.0,2.0,4.9203518189999995,,,,,,,,,,0.333333333,,7.326661651,8.424,7.504,0.0,5.813665413,0.0,,0.0,2.0,0.666666667,3.888888889,,,4.281244074
1975,COG,"Congo, Rep. Of",,,,"7,731596849",5.797058824,2.0,,3.898529412,,,,,,,,,,0.793103448,,8.468587216,9.868,8.34,0.0,6.6691468039999995,6.4,,9.6,0.0,5.333333333,0.0,,,
1975,CRI,Costa Rica,6.7,12.0,1.0,"2,10007105",6.6088235289999995,6.0,5.0,6.656974275,,,,,,,,,,1.0,,7.933935774,6.48,5.092,10.0,7.376483943999999,6.066666667000001,,8.4,2.0,5.488888889,9.319319319,,,7.277522556
1975,CIV,Cote d'Ivoire,,,,"8,252886371",5.308823529,2.0,,3.654411765,,,,,,,,,,0.5555555560000001,,8.508360607,6.024,9.138,0.0,5.917590152000001,,,9.6,0.0,,2.0,,,
1975,HRV,Croatia,,,,,,,,,,,,,,,,,,0.962962963,,,,,,,,,,,,,,,
1975,CYP,Cyprus,6.04,21.0,2.0,,6.555882352999999,10.0,3.0,6.721395656,,,,,,,,,,0.897435897,,,8.572000000000001,7.16,0.0,5.244,7.666666667,,8.8,0.0,5.488888889,8.406406406,,,6.703892152000001
1975,CZE,Czech Rep.,,,,,,,,,,,,,,,,,,0.962962963,,,,,,,,,,0.0,,0.0,,,
1975,DNK,Denmark,6.09,16.0,1.0,"-1,221451737",2.2470588240000002,6.0,1.0,3.633290591,,,7.0,,,,,,,1.0,6.164742424,8.264839743,9.2,7.513999999999999,0.0,6.2447099360000005,8.8,,9.8,5.0,7.8666666670000005,9.106439773,3.956633333,,6.531536553
1975,DOM,Dominican Rep.,,,,"5,193253366",9.432352941,4.0,0.0,5.721848453,,,,,,,,,,0.7777777779999999,,8.322876557999999,7.352,6.608,0.0,5.5707191389999995,0.0,,4.4,2.0,2.133333333,7.597597597999999,,,
1975,ECU,Ecuador,5.31,38.0,3.0,"10,972154",6.417647059,4.0,5.0,5.139215686,,,3.8,,,,,,,0.8888888890000001,3.6586804710000003,7.215566312000001,4.504,7.997999999999999,10.0,7.429391578,4.066666667,,9.0,2.0,5.022222222,5.745745746,,,
1975,EGY,Egypt,3.75,63.0,4.0,"8,939172758",3.426470588,2.0,,2.91690709,,,3.0,,,,,,,0.7777777779999999,2.9586289569999997,7.241306292999999,8.316,7.922000000000001,0.0,5.869826572999999,0.0,,9.8,0.0,3.266666667,5.0,,,
1975,SLV,El Salvador,,,,"2,923533862",7.8,10.0,4.0,7.813760218,,,,,,,,,,1.0,,7.662467563,8.26,8.022,0.0,5.986116891,5.733333332999999,,6.0,2.0,4.577777778,9.84984985,,,
1975,EST,Estonia,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1975,ETH,Ethiopia,,,,,,,,,,,,,,,,,,0.7777777779999999,,,,,,,,,,,,,,,
1975,FJI,Fiji,5.27,39.0,3.0,"0,530208997",7.352941176,2.0,3.0,5.492867447,,,,,,,,,,1.0,,8.397796447000001,6.404,5.136,0.0,4.984449112,5.6,,6.6,5.0,5.733333332999999,3.0290290289999997,,,4.87468958
1975,FIN,Finland,6.05,19.0,2.0,"1,804897723",4.876470588,8.0,2.0,5.292687129,,,5.3,,,,,,,1.0,4.964775758,6.976646297,7.872000000000001,7.348,5.0,6.799161573999999,8.146666667,,9.8,2.0,6.648888889,8.954954955,4.1375,,6.546227477
1975,FRA,France,5.81,26.0,2.0,"-1,123629721",5.288235294,,5.0,4.628321846,,,5.2,,,,,,,0.8888888890000001,4.585927441,8.708694527999999,8.943999999999999,7.406000000000001,0.0,6.264673632,8.866666667,,10.0,2.0,6.955555556,9.169836502999999,4.0495,,6.6096682520000005
1975,GAB,Gabon,,,,"19,19011491",1.7,0.0,,3.663851045,,,,,,,,,,0.75,,5.797667037,0.0,9.126,0.0,3.730916759,4.533333333,,9.6,0.0,4.711111111,0.0,,,
1975,GMB,"Gambia, The",,,,"12,39342972",,,,,,,,,,,,,,0.9487179490000001,,,,,,,,,,,,,,,
1975,GEO,Georgia,,,,"7,38094573",,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1975,DEU,Germany,6.76,10.0,1.0,"-0,866738895",3.970588235,,2.0,3.7885612010000003,,,7.6,,,,,,,1.0,6.601093939,8.76,9.708,8.8,10.0,9.317,8.893333333,,10.0,8.0,8.964444444,6.995995996,3.294833333,,5.145414665
1975,GHA,Ghana,3.6,65.0,4.0,"-12,43162831",7.326470587999999,4.0,0.0,5.15450593,,,,,,,,,,0.7777777779999999,,5.202788088999999,6.667999999999999,4.1080000000000005,0.0,3.994697022,0.0,,0.0,0.0,0.0,3.287287287,,,5.253695382
1975,GRC,Greece,5.82,25.0,2.0,"6,366808651",7.870588235,6.0,4.0,6.789172944,,,5.9,,,,,,,1.0,5.401127272999999,7.990028296,7.104,7.532,5.0,6.906507073999999,7.893333332999999,,9.4,2.0,6.431111111,3.548214882,3.606833333,,3.577524107
1975,GTM,Guatemala,7.24,5.0,1.0,"1,949990754",9.408823529,7.0,9.0,8.831769915,,,,,,,,,,0.7777777779999999,,8.101354614,6.896,7.376,5.0,6.843338654,6.266666667000001,,8.0,5.0,6.422222222,8.109109109,,,6.871480893999999
1975,GIN,Guinea,,,,,,,,,,,,,,,,,,0.75862069,,,,,,,,,,,,,,,
1975,GNB,Guinea-Bissau,,,,"7,845584329",5.376470587999999,,,,,,,,,,,,,0.794871795,,,8.788,8.588,0.0,5.792000000000001,,,,0.0,,,,,
